CD_MUN,NOME_CLEAN,latitude,longitude
4219408,witmarsumSC,-26.937345110004777,-49.84176100206415
4219507,xanxereSC,-26.87227935615384,-52.409753977893864
4219606,xavantinaSC,-27.02121446664788,-52.321889849825574
4219705,xaximSC,-26.97030880074372,-52.52910542362624
4219853,zorteaSC,-27.47698781177276,-51.535614862678045
4220000,balneario rincaoSC,-28.8267399540157,-49.25423722484238
4300001,lagoa mirimRS,-32.75083424716306,-52.971087996265126
4300002,lagoa dos patosRS,-31.065021223234254,-51.35836633582892
4300034,aceguaRS,-31.690648272486033,-54.13918105896732
4300059,agua santaRS,-28.213856366379673,-52.05174120050224
4300109,agudoRS,-29.608087195621057,-53.2265812916945
4300208,ajuricabaRS,-28.209931293498773,-53.737199090224664
4300307,alecrimRS,-27.651751011258085,-54.783216853161086
4300406,alegreteRS,-29.76395504846647,-55.835715674734985
4300455,alegriaRS,-27.813543409860745,-54.05620823724737
4300471,almirante tamandare do sulRS,-28.129956584417446,-52.90764178203292
4300505,alpestreRS,-27.217260971445548,-53.0635230347473
4300554,alto alegreRS,-28.804319818410114,-52.98892480512698
4300570,alto felizRS,-29.363069272059928,-51.3045139254501
4300604,alvoradaRS,-29.99498428677523,-51.03742385319916
4300638,amaral ferradorRS,-30.810217361360575,-52.31738406730109
4300646,ametista do sulRS,-27.365592412846592,-53.19261868767185
4300661,andre da rochaRS,-28.5942695749385,-51.50419326650062
4300703,anta gordaRS,-28.970158108150418,-51.99460174186248
4300802,antonio pradoRS,-28.8822671964584,-51.31632297629267
4300851,arambareRS,-30.91862519643156,-51.57861111664117
4300877,araricaRS,-29.634991657858176,-50.934580535454955
4300901,aratibaRS,-27.387489025679873,-52.30237693635855
4301008,arroio do meioRS,-29.362120580073352,-51.96502035335132
4301057,arroio do salRS,-29.520423955618973,-49.89311384661979
4301073,arroio do padreRS,-31.440374965542606,-52.39750554272098
4301107,arroio dos ratosRS,-30.19291552165431,-51.75196056004775
4301206,arroio do tigreRS,-29.258865045043798,-53.05226393196691
4301305,arroio grandeRS,-32.18841448919113,-52.91985231967696
4301404,arvorezinhaRS,-28.863951960368265,-52.187053903415695
4301503,augusto pestanaRS,-28.533868429783027,-54.00728791941243
4301552,aureaRS,-27.708499292350947,-52.07645400845921
4301602,bageRS,-31.236485042910605,-54.016579195189834
4301636,balneario pinhalRS,-30.211228897207672,-50.293763436228204
4301651,baraoRS,-29.38509399516348,-51.488916894642855
4301701,barao de cotegipeRS,-27.567682360295922,-52.41721019741576
4301750,barao do triunfoRS,-30.417371072362176,-51.798493529185016
4301800,barracaoRS,-27.723127567400027,-51.43863110697203
4301859,barra do guaritaRS,-27.20530496959199,-53.763660177465866
4301875,barra do quaraiRS,-30.151369642507078,-57.33529964891046
4301909,barra do ribeiroRS,-30.37387525305779,-51.357641913128894
4301925,barra do rio azulRS,-27.403045515031042,-52.4067113853392
4301958,barra fundaRS,-27.921694751793986,-53.01670365240878
4302006,barros cassalRS,-29.113353817487955,-52.58866294462029
4302055,benjamin constant do sulRS,-27.484798580386478,-52.642621204549364
4302105,bento goncalvesRS,-29.125349735120892,-51.55147828092938
4302154,boa vista das missoesRS,-27.701600699376726,-53.34152025054033
4302204,boa vista do buricaRS,-27.674803315578064,-54.099766153002136
4302220,boa vista do cadeadoRS,-28.65608608213741,-53.83759965461737
4302238,boa vista do incraRS,-28.86524006490765,-53.46150178589139
4302253,boa vista do sulRS,-29.351055720669315,-51.67195608803409
4302303,bom jesusRS,-28.59816158778714,-50.423268823452766
4302352,bom principioRS,-29.470428318676962,-51.36342405988341
4302378,bom progressoRS,-27.545263663114326,-53.84892696595858
4302402,bom retiro do sulRS,-29.637733725364754,-51.922566337027064
4302451,boqueirao do leaoRS,-29.305731061914543,-52.4139256986
4302501,bossorocaRS,-28.661747609340818,-54.971388849982254
4302584,bozanoRS,-28.354318580958594,-53.751778995151945
4302600,bragaRS,-27.581198059701972,-53.74215496405101
4302659,brochierRS,-29.537030945696408,-51.62229085274198
4302709,butiaRS,-30.183593163883096,-52.004833773086624
4302808,cacapava do sulRS,-30.593392292699924,-53.47782728979907
4302907,cacequiRS,-29.92042779775293,-54.802809600040646
4303004,cachoeira do sulRS,-30.2061950425735,-52.98645042258567
4303103,cachoeirinhaRS,-29.920926409054832,-51.09531930913842
4303202,cacique dobleRS,-27.814122585678614,-51.67693087863556
4303301,caibateRS,-28.335334688802263,-54.65526207995297
4303400,caicaraRS,-27.24655208273243,-53.46655465716623
4303509,camaquaRS,-30.922726203065135,-51.78850757142383
4303558,camargoRS,-28.616396426618223,-52.22125721037312
4303608,cambara do sulRS,-29.058167585482405,-50.13527134667212
4303673,campestre da serraRS,-28.726215759276972,-51.098751851677314
4303707,campina das missoesRS,-27.96299735881808,-54.834104598516355
4303806,campinas do sulRS,-27.73625950113365,-52.65745919626452
4303905,campo bomRS,-29.672689400376324,-51.04853526836757
4304002,campo novoRS,-27.668328349094907,-53.824605041025954
4304101,campos borgesRS,-28.905614075797715,-53.05772630726354
4304200,candelariaRS,-29.700363973408244,-52.81321928513796
4304309,candido godoiRS,-27.93371383863559,-54.71947779870497
4304358,candiotaRS,-31.55443476055094,-53.745719594112224
4304408,canelaRS,-29.351368333478103,-50.77515039600093
4304507,cangucuRS,-31.217404733988644,-52.66951762393095
4304606,canoasRS,-29.91222061520373,-51.17964922098979
4304614,canudos do valeRS,-29.327006842205087,-52.234153426208294
4304622,capao bonito do sulRS,-28.152387437581154,-51.38916558515359
4304630,capao da canoaRS,-29.679761361164875,-49.99980815910339
4304655,capao do cipoRS,-28.959292625584936,-54.582398883705125
4304663,capao do leaoRS,-31.833341587054214,-52.53825551257412
4304671,capivari do sulRS,-30.134843990733845,-50.51183643344498
4304689,capela de santanaRS,-29.705880465509292,-51.35740646617366
4304697,capitaoRS,-29.283199913501207,-51.984321386365686
4304705,carazinhoRS,-28.277871024314898,-52.863608842905144
4304713,caraaRS,-29.77219510543706,-50.34176917065883
4304804,carlos barbosaRS,-29.321363935134467,-51.50317662523792
4304853,carlos gomesRS,-27.704320494925682,-51.92976025724267
4304903,cascaRS,-28.594386258689564,-51.96720288113202
4304952,caseirosRS,-28.24841555461424,-51.73695632404766
4305009,catuipeRS,-28.168483865063987,-54.034368350551496
4305108,caxias do sulRS,-29.102193147519966,-51.023673859914744
4305116,centenarioRS,-27.775438173833294,-52.003088528676614
4305124,cerritoRS,-31.729710828131832,-52.79599042699271
4305132,cerro brancoRS,-29.6270589612105,-52.99547662015088
4305157,cerro grandeRS,-27.6285496628732,-53.163088013006536
4305173,cerro grande do sulRS,-30.583928995369753,-51.76023557986648
4305207,cerro largoRS,-28.130970495162384,-54.739408036718125
4305306,chapadaRS,-28.09690824021807,-53.11508149555061
4305355,charqueadasRS,-29.99020187994981,-51.556209560452686
4305371,charruaRS,-27.9450188276955,-52.0004427035686
4305405,chiapettaRS,-27.986493250356,-53.90984921293781
4305439,chuiRS,-33.6525367692394,-53.41273507818592
4305447,chuviscaRS,-30.781982888148057,-52.00476581241945
4305454,cidreiraRS,-30.121018967712697,-50.272191642388194
4305504,ciriacoRS,-28.346205092012323,-51.91764257252831
4305587,colinasRS,-29.391763717428145,-51.86557684237494
4305603,coloradoRS,-28.472443911399985,-52.99135309744526
4305702,condorRS,-28.165502816433943,-53.493907960731505
4305801,constantinaRS,-27.689265212677128,-52.990307519610184
4305835,coqueiro baixoRS,-29.168133418133166,-52.126417686261675
4305850,coqueiros do sulRS,-28.130814027673424,-52.75918716099915
4305871,coronel barrosRS,-28.40386790064525,-54.06032178834696
4305900,coronel bicacoRS,-27.797703428620288,-53.64635100785539
4305934,coronel pilarRS,-29.262616633951907,-51.720398672547425
4305959,cotiporaRS,-28.995443130008596,-51.689246047461694
4305975,coxilhaRS,-28.12173012496262,-52.33261443950383
4306007,crissiumalRS,-27.487459535213212,-54.13663252914909
4306056,cristalRS,-31.0090032959414,-52.03038757233637
4306072,cristal do sulRS,-27.432421263409385,-53.24855567946469
4306106,cruz altaRS,-28.702974615265337,-53.562570406920344
4306130,cruzaltenseRS,-27.62734015016075,-52.644017757973764
4306205,cruzeiro do sulRS,-29.540563552240684,-52.03361608357353
4306304,david canabarroRS,-28.416407872951893,-51.81230031580394
4306320,derrubadasRS,-27.240269870225056,-53.89343958151328
4306353,dezesseis de novembroRS,-28.20469082342092,-55.07962870867919
4306379,dilermando de aguiarRS,-29.813445409625864,-54.163233213799586
4306403,dois irmaosRS,-29.599482618249354,-51.090263821329316
4306429,dois irmaos das missoesRS,-27.676191792652688,-53.49596118041702
4306452,dois lajeadosRS,-28.97663053485546,-51.84317519542648
4306502,dom felicianoRS,-30.60437982602649,-52.20147614204152
4306551,dom pedro de alcantaraRS,-29.367580128249948,-49.855390935804905
4306601,dom pedritoRS,-31.057088287793285,-54.66510500311528
4306700,dona franciscaRS,-29.560537701682534,-53.34640212378342
4306734,doutor mauricio cardosoRS,-27.486854663102715,-54.3675269149413
4306759,doutor ricardoRS,-29.09192253966581,-51.97669562880711
4306767,eldorado do sulRS,-30.078124091006988,-51.499171285532874
4306809,encantadoRS,-29.21295738881028,-51.92182724901341
4306908,encruzilhada do sulRS,-30.63002405593816,-52.67217931070584
4306924,engenho velhoRS,-27.68477255087123,-52.908728451161444
4306932,entre-ijuisRS,-28.459549361708568,-54.30187233094968
4306957,entre rios do sulRS,-27.519029061645718,-52.72688590703949
4306973,erebangoRS,-27.829225780287096,-52.31848011016437
4307005,erechimRS,-27.643244850524464,-52.25745165461165
4307054,ernestinaRS,-28.420671282947108,-52.55439268514843
4307104,hervalRS,-32.02090550221133,-53.401481856541544
4307203,erval grandeRS,-27.35139053366047,-52.58085189656347
4307302,erval secoRS,-27.514063237028356,-53.5187218695918
4307401,esmeraldaRS,-28.037618471302398,-51.17004369925714
4307450,esperanca do sulRS,-27.328222048499832,-54.009138114282436
4307500,espumosoRS,-28.86412004411085,-52.827159937385844
4307559,estacaoRS,-27.928544174609634,-52.29024547208428
4307609,estancia velhaRS,-29.647604372858165,-51.18821132549405
4307708,esteioRS,-29.851747273173814,-51.17679724469755
4307807,estrelaRS,-29.50882178113911,-51.91987984800637
4307815,estrela velhaRS,-29.224025719860084,-53.178280556034615
4307831,eugenio de castroRS,-28.565557947381997,-54.245023576518655
4307864,fagundes varelaRS,-28.88657901053966,-51.71748732234105
4307906,farroupilhaRS,-29.2098657997847,-51.36593405197693
4308003,faxinal do soturnoRS,-29.557933749615344,-53.462883464743214
4308052,faxinalzinhoRS,-27.375295151981977,-52.67618916176404
4308078,fazenda vilanovaRS,-29.589125272815334,-51.83853820309167
4308102,felizRS,-29.455176082895605,-51.28487557574592
4308201,flores da cunhaRS,-29.031528398883705,-51.22113598983984
4308250,floriano peixotoRS,-27.857823830441042,-52.045339355702154
4308300,fontoura xavierRS,-29.00855025466496,-52.37796872679642
4308409,formigueiroRS,-29.975461414237845,-53.50620680903859
4308433,forquetinhaRS,-29.38851307977239,-52.12577763825502
4308458,fortaleza dos valosRS,-28.895123827216242,-53.275883984069495
4308508,frederico westphalenRS,-27.3405159060668,-53.35985249902209
4308607,garibaldiRS,-29.240826441263565,-51.58225640703931
4308656,garruchosRS,-28.233861716557918,-55.53868933863947
4308706,gauramaRS,-27.598695803549386,-52.11551586304492
4308805,general camaraRS,-29.86536707116818,-51.91629447633775
4308854,gentilRS,-28.386202588559012,-52.03957883009796
4308904,getulio vargasRS,-27.85210804718056,-52.18054157328526
4309001,giruaRS,-28.030002728075235,-54.2991096115324
4309050,glorinhaRS,-29.88645989389927,-50.770681339138
4309100,gramadoRS,-29.386046966069987,-50.89686595698494
4309126,gramado dos loureirosRS,-27.445687350326658,-52.91491570467086
4309159,gramado xavierRS,-29.288989969410352,-52.60068276928157
4309209,gravataiRS,-29.889472904474818,-50.947046480488375
4309258,guabijuRS,-28.577607457194837,-51.65978958552076
4309308,guaibaRS,-30.177316364883886,-51.4341946526227
4309407,guaporeRS,-28.855000202136804,-51.904379633945716
4309506,guarani das missoesRS,-28.167954626974108,-54.58645239021774
4309555,harmoniaRS,-29.545665375774355,-51.42631343555501
4309571,herveirasRS,-29.44150938272246,-52.669354740856626
4309605,horizontinaRS,-27.59028087145489,-54.29870308938294
4309654,hulha negraRS,-31.447733389062037,-53.88947681789767
4309704,humaitaRS,-27.574209838682343,-53.97989545665614
4309753,ibaramaRS,-29.4182602998066,-53.166144707847636
4309803,ibiacaRS,-28.102109863712936,-51.78752373484019
4309902,ibiraiarasRS,-28.37952522463418,-51.627222067414586
4309951,ibirapuitaRS,-28.625171546789776,-52.442765779666104
4310009,ibirubaRS,-28.59496180173875,-53.1723348820046
4310108,igrejinhaRS,-29.56074782896588,-50.794752422983514
4310207,ijuiRS,-28.320449021736305,-53.89488259992852
4310306,ilopolisRS,-28.932382559111502,-52.13238359995978
4310330,imbeRS,-29.93062670011523,-50.1177148167041
4310363,imigranteRS,-29.344793647279786,-51.77423425168286
4310405,independenciaRS,-27.901193868058886,-54.18044488101559
4310413,inhacoraRS,-27.90250803011567,-54.03055053020943
4310439,ipeRS,-28.717328597523224,-51.299250395033006
4310462,ipiranga do sulRS,-27.93115078840303,-52.41856190503364
4310504,iraiRS,-27.249336767536683,-53.241557185766325
4310538,itaaraRS,-29.576947807832976,-53.76203890099618
4310553,itacurubiRS,-28.809997966088414,-55.26732543280793
4310579,itapucaRS,-28.775739080018475,-52.1955673326612
4310603,itaquiRS,-29.21373363526219,-56.17566029177825
4310652,itatiRS,-29.462210731429845,-50.16425525540075
4310702,itatiba do sulRS,-27.356181729281193,-52.47745857979704
4310751,ivoraRS,-29.51357080583254,-53.58363306166721
4310801,ivotiRS,-29.580648789594076,-51.15704320817947
4310850,jaboticabaRS,-27.62954600429286,-53.26411177512345
4310876,jacuizinhoRS,-29.03509862148791,-53.014328352700275
4310900,jacutingaRS,-27.78665952562528,-52.54716945989284
4311007,jaguaraoRS,-32.40995774798528,-53.335938635371036
4311106,jaguariRS,-29.458464593632737,-54.64782861455368
4311122,jaquiranaRS,-28.94817659232191,-50.361158731594024
4311130,jariRS,-29.29148308506511,-54.29804652921735
4311155,joiaRS,-28.76654377772502,-54.15479602251599
4311205,julio de castilhosRS,-29.258435281537338,-53.65244376525855
4311239,lagoa bonita do sulRS,-29.502506457417645,-53.04172541435377
4311254,lagoaoRS,-29.23810688162615,-52.78748140768162
4311270,lagoa dos tres cantosRS,-28.570945043800947,-52.834132031599864
4311304,lagoa vermelhaRS,-28.226421137081847,-51.501698681447856
4311403,lajeadoRS,-29.443521782196697,-52.00726673753311
4311429,lajeado do bugreRS,-27.70327339862339,-53.206029091481476
4311502,lavras do sulRS,-30.772080549814913,-54.153605844945254
4311601,liberato salzanoRS,-27.549524587705786,-53.063874514810195
4311627,lindolfo collorRS,-29.582602821814195,-51.21962605811051
4311643,linha novaRS,-29.459679228261425,-51.21548400693295
4311700,machadinhoRS,-27.587003171917765,-51.67394653963323
4311718,macambaraRS,-29.066190209613325,-55.774961683944035
4311734,mampitubaRS,-29.2623681740648,-50.0030652869296
4311759,manoel vianaRS,-29.42837970770544,-55.556906045793745
4311775,maquineRS,-29.635580735420525,-50.20839543277705
4311791,marataRS,-29.548172560647945,-51.55028293606541
4311809,marauRS,-28.45520515448807,-52.26868156253235
4311908,marcelino ramosRS,-27.478514800428474,-51.95064670807467
4311981,mariana pimentelRS,-30.313975984749174,-51.58429850367551
4312005,mariano moroRS,-27.342492169559414,-52.1683764661554
4312054,marques de souzaRS,-29.289316667921955,-52.148787394402305
4312104,mataRS,-29.53753741057201,-54.46789447512328
4312138,mato castelhanoRS,-28.277646316080897,-52.198881912953176
4312153,mato leitaoRS,-29.52481706230343,-52.13617322052375
4312179,mato queimadoRS,-28.24301870028582,-54.65656653077894
4312203,maximiliano de almeidaRS,-27.60388057831496,-51.81545200161799
4312252,minas do leaoRS,-30.07472356051982,-52.07791461595269
4312302,miraguaiRS,-27.49042300451715,-53.74557395646003
4312351,montauriRS,-28.66982696156748,-52.050188574676184
4312377,monte alegre dos camposRS,-28.700229940072315,-50.80508568262768
4312385,monte belo do sulRS,-29.140366363700256,-51.65167487242376
4312401,montenegroRS,-29.710093071016093,-51.50296992194828
4312427,mormacoRS,-28.693759369640603,-52.661877232440354
4312443,morrinhos do sulRS,-29.337589634091785,-49.9541994284578
4312450,morro redondoRS,-31.63714885025848,-52.63774797542043
4312476,morro reuterRS,-29.52217140661879,-51.05143991756749
4312500,mostardasRS,-30.85427811842443,-50.729052753349556
4312609,mucumRS,-29.14040343898665,-51.815582469179674
4312617,muitos capoesRS,-28.38495106488681,-51.22964823063675
4312625,muliternoRS,-28.326969740750773,-51.77690469775705
4312658,nao-me-toqueRS,-28.459398943407994,-52.824921414548804
4312674,nicolau vergueiroRS,-28.520783812397873,-52.448366336038596
4312708,nonoaiRS,-27.369501578479095,-52.85725072965482
4312757,nova alvoradaRS,-28.70800906427983,-52.171417027384045
4312807,nova aracaRS,-28.651233502243286,-51.74633041019207
4312906,nova bassanoRS,-28.72599963654487,-51.754132840318974
4312955,nova boa vistaRS,-27.996819008317686,-52.97951833591612
4313003,nova bresciaRS,-29.222071377961093,-52.03526445347989
4313011,nova candelariaRS,-27.595262368341754,-54.12545485803243
4313037,nova esperanca do sulRS,-29.403339061653522,-54.821540600502736
4313060,nova hartzRS,-29.585481061407613,-50.89920850585456
4313086,nova paduaRS,-29.000991905419124,-51.315893979340466
4313102,nova palmaRS,-29.433322635814754,-53.41623938577947
4313201,nova petropolisRS,-29.372083067360524,-51.08511205159
4313300,nova prataRS,-28.76072554323903,-51.60822777535376
4313334,nova ramadaRS,-28.076181899991383,-53.70367440379557
4313359,nova roma do sulRS,-28.9889025466401,-51.40863053219587
4313375,nova santa ritaRS,-29.84434929911353,-51.288560475556515
4313391,novo cabraisRS,-29.760144977644526,-52.99549030331699
4313409,novo hamburgoRS,-29.734751523788418,-51.04904350152528
4313425,novo machadoRS,-27.544897976695513,-54.53729718639977
4313441,novo tiradentesRS,-27.56181373490154,-53.16712181240063
4313466,novo xinguRS,-27.7442572123174,-53.05848297569308
4313490,novo barreiroRS,-27.899529747845204,-53.11598618397691
4313508,osorioRS,-29.915894019531457,-50.26753118258428
4313607,paim filhoRS,-27.722063601392932,-51.78037078156883
4313656,palmares do sulRS,-30.362369638398686,-50.44921373579976
4313706,palmeira das missoesRS,-27.940006401141144,-53.382291649367446
4313805,palmitinhoRS,-27.32781612025621,-53.58784636688798
4313904,panambiRS,-28.329550533499233,-53.50742664905877
4313953,pantano grandeRS,-30.257757457740265,-52.37095951235144
4314001,paraiRS,-28.600301587838523,-51.788350138364066
4314027,paraiso do sulRS,-29.696252526333176,-53.1213097269119
4314035,pareci novoRS,-29.61016440716536,-51.423117858658145
4314050,parobeRS,-29.659182979970712,-50.856131202873016
4314068,passa seteRS,-29.438867056223724,-52.86956727290319
4314076,passo do sobradoRS,-29.759303324914107,-52.24514507867195
4314100,passo fundoRS,-28.26888970160368,-52.45249573089878
4314134,paulo bentoRS,-27.709617944874243,-52.39469386416315
4314159,paveramaRS,-29.56926614488776,-51.72835015520834
4314175,pedras altasRS,-31.838973752430704,-53.691278471281834
4314209,pedro osorioRS,-31.959730379675463,-52.87250221259875
4314308,pejucaraRS,-28.453837430885876,-53.59373196186491
4314407,pelotasRS,-31.581114000596035,-52.341200671071284
4314423,picada cafeRS,-29.46069677610694,-51.10913526107241
4314456,pinhalRS,-27.528956282182868,-53.2350580358513
4314464,pinhal da serraRS,-27.8535810149286,-51.219409831131685
4314472,pinhal grandeRS,-29.291459599505416,-53.3356318439627
4314498,pinheirinho do valeRS,-27.221684522465054,-53.63430129913387
4314506,pinheiro machadoRS,-31.40492578711907,-53.41341658510509
4314548,pinto bandeiraRS,-29.092948086365485,-51.461690397747425
4314555,pirapoRS,-28.06522372978816,-55.244427195546734
4314605,piratiniRS,-31.438631079681624,-53.10323558229047
4314704,planaltoRS,-27.335690560065675,-53.077955366609544
4314753,poco das antasRS,-29.44607669771348,-51.640804141454296
4314779,pontaoRS,-28.036289661068814,-52.6412529267133
4314787,ponte pretaRS,-27.65480598838482,-52.50622106972653
4314803,portaoRS,-29.701012591370816,-51.24867414228984
4314902,porto alegreRS,-30.095316473256588,-51.16453236420641
4315008,porto lucenaRS,-27.850705031244647,-54.959188101968806
4315057,porto mauaRS,-27.591936930179433,-54.65718137180118
4315073,porto vera cruzRS,-27.754563848233527,-54.891118935551056
4315107,porto xavierRS,-27.93201983666154,-55.14316439049743
4315131,pouso novoRS,-29.15799285482761,-52.22865321427995
4315149,presidente lucenaRS,-29.524274171179407,-51.174339461253844
4315156,progressoRS,-29.224265267377067,-52.318927706922224
4315172,protasio alvesRS,-28.736944988666153,-51.48730612171001
4315206,putingaRS,-29.033687294196728,-52.14288832081455
4315305,quaraiRS,-30.279467521476274,-56.15303061019329
4315313,quatro irmaosRS,-27.84272907418707,-52.47129444081836
4315321,quevedosRS,-29.309640363245475,-54.0654908840054
4315354,quinze de novembroRS,-28.756920896506053,-53.1168687941796
4315404,redentoraRS,-27.570138253193136,-53.63168398718442
4315453,relvadoRS,-29.1232880207417,-52.065257028610446
4315503,restinga secaRS,-29.817359779875353,-53.34391073689006
4315552,rio dos indiosRS,-27.2528384340802,-52.87973822805276
4315602,rio grandeRS,-32.217510438957525,-52.4035127562563
4315701,rio pardoRS,-30.02276997011018,-52.43693842029347
4315750,riozinhoRS,-29.615816739824016,-50.39986352974832
4315800,roca salesRS,-29.256749264745018,-51.82931180222578
4315909,rodeio bonitoRS,-27.46339346176853,-53.170621907206154
4315958,roladorRS,-28.254896074380373,-54.83439442357197
4316006,rolanteRS,-29.629048094480066,-50.54999968316888
4316105,ronda altaRS,-27.81104382486463,-52.749609798566524
4316204,rondinhaRS,-27.83247519735573,-52.893077298543155
4316303,roque gonzalesRS,-28.05958505447525,-55.08803015103855
4316402,rosario do sulRS,-30.32593486874815,-55.11296507262304
4316428,sagrada familiaRS,-27.707931912747394,-53.13197963167902
4316436,saldanha marinhoRS,-28.38678785639354,-53.09442440995193
4316451,salto do jacuiRS,-29.068243228472657,-53.25421879182226
4316477,salvador das missoesRS,-28.099742698984336,-54.831673280505825
4316501,salvador do sulRS,-29.457729138158882,-51.53545018194799
4316600,sananduvaRS,-27.957234400254443,-51.80035578552468
4316709,santa barbara do sulRS,-28.37385765499256,-53.28455397289613
4316733,santa cecilia do sulRS,-28.18132184324276,-51.8984810451098
4316758,santa clara do sulRS,-29.45327792627144,-52.13229287379043
4316808,santa cruz do sulRS,-29.646230119804684,-52.40717532584314
4316907,santa mariaRS,-29.784921404870335,-53.825036883742015
4316956,santa maria do hervalRS,-29.47586070201414,-50.96908619735277
4316972,santa margarida do sulRS,-30.371059527920128,-54.09771763514258
4317004,santana da boa vistaRS,-30.817059224848045,-53.17688639564146
4317103,sant'ana do livramentoRS,-30.738384588590424,-55.562293780497946
4317202,santa rosaRS,-27.86441521662453,-54.49700444281098
4317251,santa terezaRS,-29.163687408612795,-51.710960413035814
4317301,santa vitoria do palmarRS,-33.16314918415812,-53.00663351704287
4317400,santiagoRS,-29.12720017887753,-54.79626541015292
4317509,santo angeloRS,-28.250488810238956,-54.297748067262454
4317558,santo antonio do palmaRS,-28.49560400677,-52.008639623764445
4317608,santo antonio da patrulhaRS,-29.872752225005563,-50.559192312387644
4317707,santo antonio das missoesRS,-28.493955398951385,-55.4260361862093
4317756,santo antonio do planaltoRS,-28.36509417280882,-52.68146704810899
4317806,santo augustoRS,-27.90308090141651,-53.75581507186075
4317905,santo cristoRS,-27.79836245038506,-54.71099986608208
4317954,santo expedito do sulRS,-27.923067139155137,-51.66122453259129
4318002,sao borjaRS,-28.746688417546878,-55.7965757996139
4318051,sao domingos do sulRS,-28.538326452143846,-51.86782664253971
4318101,sao francisco de assisRS,-29.447789610589094,-55.13129166318977
4318200,sao francisco de paulaRS,-29.20229024599702,-50.5564829826104
4318309,sao gabrielRS,-30.30526673377797,-54.36542521532197
4318408,sao jeronimoRS,-30.29060075388509,-51.91191522987181
4318424,sao joao da urtigaRS,-27.797654589141143,-51.83473676347733
4318432,sao joao do polesineRS,-29.642095686596623,-53.470477940729545
4318440,sao jorgeRS,-28.498322655331492,-51.71566738001847
4318457,sao jose das missoesRS,-27.79482149730921,-53.131698116589824
4318465,sao jose do hervalRS,-29.06500390237396,-52.27466036157129
4318481,sao jose do hortencioRS,-29.535555543702277,-51.25758491720149
4318499,sao jose do inhacoraRS,-27.73836999664892,-54.12412668806603
4318507,sao jose do norteRS,-31.76367429012784,-51.665815079936245
4318606,sao jose do ouroRS,-27.772383170081316,-51.56030434676504
4318614,sao jose do sulRS,-29.54799066049725,-51.48606211561844
4318622,sao jose dos ausentesRS,-28.64859645928576,-49.96169493961801
4318705,sao leopoldoRS,-29.755330294339736,-51.14485000449558
4318804,sao lourenco do sulRS,-31.23448476664273,-52.12255475158876
4318903,sao luiz gonzagaRS,-28.41846558560298,-54.890921054370565
4319000,sao marcosRS,-28.963022633227975,-51.06509099182218
4319109,sao martinhoRS,-27.729047234182886,-53.9532376284175
4319125,sao martinho da serraRS,-29.47480811726653,-53.88627845955361
4319158,sao miguel das missoesRS,-28.6727989163025,-54.521627544638385
4319208,sao nicolauRS,-28.203052424042077,-55.2481718309971
4319307,sao paulo das missoesRS,-27.9887994925537,-54.975291242071044
4319356,sao pedro da serraRS,-29.419147183878028,-51.50624820267758
4319364,sao pedro das missoesRS,-27.779707206407235,-53.23767537178734
4319372,sao pedro do butiaRS,-28.123486506398976,-54.89491399897544
4319406,sao pedro do sulRS,-29.611382258985486,-54.2380032297695
4319505,sao sebastiao do caiRS,-29.589425343575513,-51.33717324893712
4319604,sao sepeRS,-30.175737028841972,-53.61982368526906
4319703,sao valentimRS,-27.553783776610906,-52.559485974778866
4319711,sao valentim do sulRS,-29.05680091299923,-51.76098672743948
4319737,sao valerio do sulRS,-27.821053721604777,-53.90869328456844
4319752,sao vendelinoRS,-29.382402155291707,-51.372486716450254
4319802,sao vicente do sulRS,-29.70958261330303,-54.75422370649403
4319901,sapirangaRS,-29.61414729164811,-50.99572086705266
4320008,sapucaia do sulRS,-29.823353407523243,-51.133709117793764
4320107,sarandiRS,-27.94132881144495,-52.89630221332462
4320206,seberiRS,-27.501061352048588,-53.36263735151019
4320230,sede novaRS,-27.641126327491303,-53.95315799127814
4320263,segredoRS,-29.31216611100291,-52.92962996203676
4320305,selbachRS,-28.66861124640242,-52.97862748336895
4320321,senador salgado filhoRS,-28.02882826150387,-54.536799789665174
4320354,sentinela do sulRS,-30.625293045487908,-51.60768649727743
4320404,serafina correaRS,-28.701568512480957,-51.93367610872235
4320453,serioRS,-29.395095396266115,-52.243415723635664
4320503,sertaoRS,-28.009858510648698,-52.314071276825594
4320552,sertao santanaRS,-30.46684439209426,-51.62999832566877
4320578,sete de setembroRS,-28.145150070169166,-54.46010362358781
4320602,severiano de almeidaRS,-27.41545341286203,-52.11139193734494
4320651,silveira martinsRS,-29.633393258067915,-53.570202499096844
4320677,sinimbuRS,-29.444913299691724,-52.568977626740654
4320701,sobradinhoRS,-29.405570132703716,-53.02600640161124
4320800,soledadeRS,-28.83915973836949,-52.5371225292933
4320859,tabaiRS,-29.667072977226074,-51.73095611811363
4320909,tapejaraRS,-28.058531369858883,-52.010783316629805
4321006,taperaRS,-28.661376610424753,-52.86156834506021
4321105,tapesRS,-30.663819355137868,-51.44131105621348
4321204,taquaraRS,-29.67013739193001,-50.76199322003819
4321303,taquariRS,-29.744778479584866,-51.831532052136254
4321329,taquarucu do sulRS,-27.40840872989996,-53.485828897342074
4321352,tavaresRS,-31.28857715459783,-51.07475994556468
4321402,tenente portelaRS,-27.372590120660913,-53.7640955704395
